id,api_id,artist_name,artist_bio,followers
152,723,Blur,"British rock group Blur formed in 1988 and began life as a fairly unsuccessful shoegaze/madchester outfit, but the band quickly developed into becoming one of the leaders of the massive 1990s Britpop scene.Their rivalry with contemporaries Oasis culminated in one of the most famous chart battles in British history – one which Blur won when “Country House” outsold Oasis’s “Roll With It” by 50,000 copies, giving Blur their first #1 single in the process.Following this, the group embarked on a new musical direction, deliberately heading away from their trademark Britpop sound and instead taking influences from American alternative rock, a sound which earned them new fans in the US and gave them their second UK #1: “Beetlebum” in 1997.However, due to rising tensions among the band members and the eventual departure of guitarist Graham Coxon, Blur went on a hiatus in 2003. Frontman Damon Albarn stayed in the music business both as a solo artist and with his cartoon band Gorillaz and supergroup The Good, the Bad and the Queen, and Coxon also continued making music. Meanwhile, Drummer Dave Rowntree went into politics, and bassist Alex James runs his own cheese farm in Kingham, Oxfordshire.Blur got back together in 2008 and toured, but fans had to wait until 2015 before their comeback-album The Magic Whip was released.",484
153,1437365,Beeshop,"Beeshop é o projeto solo do músico e compositor Lucas Silveira criado em 2006. Em 2008, lançou seu primeiro clipe, Mr. Confusion e teve seu primeiro álbum lançado em 2010 pela gravadora Universal Music, o The Rise and Fall of Beeshop, e em 2016 lançou pela gravadora Hearts Bleed Blue seu mais atual álbum o The Life and Death of Beeshop.",0
154,1257358,Sspring10234,"SSpring10234, formerly known as Springtrap10234 (or Aggu or Sam)  is the creator, writer, and producer of Woodey Gump and it’s music. The Woodey Gump Album music is just parodies, however, they still reveal things about the series.Also, Sam has done more than just Woodey Gump, in fact, he has even written a diss track (not released as of writing this.) Plus, he plays the piano and the drums.",3
155,4081798,Harold Wilson,?,0
156,28615,Bob Marley & The Wailers,"Bob Marley & The Wailers were a Jamaican reggae band created by Bob Marley, Peter Tosh, and Bunny Wailer.They all started the band while the three of them lived in Trenchtown, Jamaica. The band went through many lineup changes over the years. This included members of The Upsetters, and the vocal group headed by Rita Marley, the I-Threes.The band recorded their first song, “Judge Not” on Beverley’s Records. The group’s first studio album, The Wailing Wailers was recorded on the Jamaican Studio One label. This album included their first hit “Simmer Down”. Soul Rebels was the Wailers' second studio album, and first released outside of Jamaica. This album was recorded in Kingston and was produced by Lee “Scratch” Perry. One of the group’s all-time hits “Soul Rebel” was released on this album.After an assassination attempt, Bob Marley went into self-imposed exile in London, England. While in England, Bob Marley & the Wailers recorded Exodus. This album was released under Island Records, and peaked at  No. 20 on the Billboard 200 and No. 8 on the UK charts. Exodus released major hits such as “Jamming”, “Waiting In Vain”, “One Love/People Get Ready”, and “Three Little Birds”.",318
157,27783,KA-ME,?,1
158,1018,Lil Cuete,Lil Cuete es un rapero chicano que ha grabado tres discos hasta ahora. Es miembro de la banda Varrio Norwalk One Ways.,3
159,922,Bob Marley,"Regarded as the most influential figure to emerge from Jamaica in the 20th century, Bob Marley was a singer, songwriter, guitarist and frontman of Bob Marley & The Wailers. With a career that lasted almost two decades, he brought the genre of reggae and Jamaican music as a whole to worldwide attention, became one of the most notable followers of the Rastafari religion, stood in solidarity with the goals of the Pan-African movement, supported the legalization of cannabis, and rallied for social change despite controversy.Born in Nine Mile, Saint Ann Parish on February 6, 1945, Robert Nesta Marley became involved with the performing arts while attending Stepney Primary and Junior High School, making music with his friend and fellow student Neville Livingston. In 1957, he and his mother relocated to the Kingston neighborhood of Trenchtown, and two years later at the age of 14, he decided to forgo with getting his education. In order to appease his mother’s wishes for him to pursue a trade, Marley served as a welder’s apprentice while being musically mentored by a resident in his neighborhood named Joe Higgs, who would also introduce him and Livingston to Peter Tosh.During his brief stint as a welder’s apprentice, Marley met Desmond Dekker, who introduced him to Jimmy Cliff, who in turn brought him to the attention of a man named Leslie Kong, who produced and recorded his first ever songs in 1962: “Judge Not, “One More Cup of Coffee” and “Terror.” The following year, him, Livingston (going by the alias Bunny Wailer) and Tosh formed a vocal group called The Teenagers, which they would eventually rename The Wailers. They released their debut single “Simmer Down” in 1964 and it quickly became their first #1 hit on the Jamaican charts. Following this was their compilation style debut album The Wailing Wailers in 1965.As the group’s momentum began to take off, Marley married reggae singer Rita Anderson in 1966 and moved to the US for a short while to work at a DuPont lab and a Chrysler plant. Upon his arrival back to Jamaica, he began his conversion to the Rastafari religion and allowed his hair to grow into his more iconic dreadlocks. The Wailers would go through two short-lived affiliations with Lee “Scratch” Perry and CBS Records before joining Island Records' roster in 1972. Their breakthrough albums Catch a Fire and Burnin' came the following year before Peter Tosh and Bunny Wailer left the group, which Marley continued as Bob Marley & The Wailers.Despite an assassination attempt in 1976 and being diagnosed with acral lentiginous melanoma (ALM) under his right big toenail the year after, which he refused amputation for on religious grounds, Marley continued his music career. On November 4, 1980, he became an Ethiopian Orthodox Christian and in April 1981, he was awarded Jamaica’s Order of Merit. The next month, his health deteriorated during a flight and forced an emergency landing in the US. At the Cedars of Lebanon Hospital in Miami, Florida on May 11, 1981, Marley met his end due to the extent of melanoma throughout his body. He was given a state funeral in Jamaica ten days later and buried in Nine Mile.Marley’s accolades include being posthumously inducted into the Rock and Roll Hall of Fame in 1994, a star on the Hollywood Walk of Fame and a Grammy Lifetime Achievement Award in 2001, a founding inductee in the UK Music Hall of Fame in 2004, and induction into the Black Music & Entertainment Walk of Fame in 2022. Films have been made about his life (such as 2024’s Bob Marley: One Love), monuments built to commemorate him, and streets as well his former school renamed in his honor. He was the father of Sharon, Cedella, Ziggy, Stephen, Robbie, Rohan, Karen, Stephanie, Julian, Ky-Mani and Damian.",201
160,22516,Russ,"Russell Vitale is a rapper from Atlanta, Georgia, by way of New Jersey. A lifelong fan of rap, Russ began writing raps in his notebook at the age of 7. At 14, he began making beats, producing for his friend Bugus who had dreams of making it as a rapper. In high school, Russ made the decision to also pursue a career as a rapper himself.Between 2011 and 2014, Russ released 11 mixtapes. These received minimal attention, and Russ decided to wait to release his debut album until he had enough of an audience. What followed was 96 consecutive weekly singles released to his SoundCloud page. Two notables among the slew of singles were “What They Want” and “Losin Control,” both of which ended up being certified 2x Platinum by the RIAA.On May 5, 2017, Russ released his debut album There’s Really A Wolf, which spawned 7 singles with Gold certification or higher and was certified Platinum within a year of its release. A year later, his sophomore project ZOO came to be on September 7, 2018, this time opting to enlist external producers and featured artists. Then, at the end of January 2020, he dropped his long-awaited SHAKE THE SNOW GLOBE album, where he talks about love, haters and his wealth.Nearly every song by Russ is produced, mixed, mastered, engineered, written, and recorded by Russ himself and he renowned his title of being an independent artist. In 2020, he signed away from Columbia Records to fully become independent and declared in an Instagram post his milestone.In 2021, Russ released a series of singles; in December, he released his first independent album after signing away from Columbia Records, titled Chomp 2, wherein he recruited some of the rap game’s most talented lyricists and producers to create the second installment towards the CHOMP series.2022 brought Russ new successes as he started off the year with releasing his golden single “HANDSOMER,” which then turned into a remix through TikTok and charted top 40 on the Billboard Hot 100. Later that year, he followed up with a short EP, If Not Now, When?, combining emotional melodies with reflective and braggadocious bars.A new installment in the CHOMP series, “CHOMP 2.5” arrived on May 12, 2023 and featured beats from legendary producers, but contrary to the previous CHOMP projects, did not feature any features. Featuring reflective and boastful tracks within its 6-track runtime, Russ hinted at “the classic I'ma give you in the summer”, which then released on August 18th as SANTIAGO, Russ' self proclaimed magnum opus which sees him diving into his journey on a deep, emotional level never seen before.In 2024, Russ released various singles, a few of which had been voted on by his fans on his site Russ World, in which fans could listen to snippets of selected songs and could vote on which they wanted to release next.",1545
161,358130,Bob Rivers,"Robert “Bob” Rivers (born July 7, 1956 in Branford, Connecticut) is a retired American rock and roll radio on-air personality in the Pacific Northwest, as well as a prolific producer and songwriter of parody songs, most famous for his Christmas song parodies. His album Twisted Christmas was certified gold by the Recording Industry Association of America. Rivers' last regular radio program, The Bob Rivers Show with Bob, Spike and Joe, was broadcast on Seattle oldies station KJR-FM until August 8, 2014, ending a 25-year run in the Seattle market. Rivers plays keyboards for a cover band affiliated with the show, Spike and the Impalers.",1
162,2098104,Presence (USA),"Presence was an American rock band from Tallahassee, Florida formed in 1997. They’re most known for their songs “Ride” and “Tonz Of Fun”. Ride was featured on the animated feature-length film released in 2009 “Bionicle: The Legend Reborn” and was on their final self-titled album released in 2005. They later disbanded in 2007 and frontman Jason Schwartz (stage name Jay Slim) formed a new band known as “Dharmata” (formerly known as Revery).",2
163,28089,Sir Walter Scott,"Sir Walter Scott (15 August 1771 – 21 September 1832) was a Scottish historical novelist, playwright and poet with many contemporary readers in Europe, Australia, and North America.Scott’s novels and poetry are still read, and many of his works remain classics of both English-language literature and of Scottish literature. Famous titles include Ivanhoe, Rob Roy, Old Mortality, The Lady of the Lake, Waverley, The Heart of Midlothian and The Bride of Lammermoor.Although primarily remembered for his extensive literary works and his political engagement, Scott was an advocate, judge and legal administrator by profession, and throughout his career combined his writing and editing work with his daily occupation as Clerk of Session and Sheriff-Depute of Selkirkshire.Source: Wikipedia",2
164,251672,Bob Rivers Comedy Corp,?,0
165,11240,YC (Yung Chris),"Christopher Daniels Miller, better known as YC, is an American rapper and songwriter from Decatur, Georgia. He is m known for his debut 2011 single, “Racks”, featuring then-unknown rapper Future, and produced by Sonny Digital. It peaked at number 42 on the Billboard Hot 100, and number 43 on the Year-End Charts. He had 2 follow up singles to capitalize on the success of the song, “I Know” featuring Yung Booke or Ace Hood in 2012, and “Main Chic” featuring Young Thug in 2014.",5
166,162503,William Gass,?,0
167,38157,Bob Seger,"Robert Clark Seger, more commonly referred to by his stage name–Bob Seger–is an American singer and songwriter. Initially born in Detroit, Michigan, Seger moved at the age of 5 with his close family to the neighboring city Ann Arbor, Michigan. Growing up, Seger was introduced to music through his father, who was a multi-instrumentalist. However, only 5 years later, Seger’s father had left him, his brother, and his mother on their own after continuous arguing.Seger attended both Tappan Middle School, Lincoln Park High School and graduated from Pioneer High School in 1963. During his time in high school, Seger and his colleagues from Pionner formed a short-lived band known as The Decibels. The group managed to record some of the material they had written, where it would later be played on local radio stations. One of these tracks were titled “The Lonely One”, which was the first song he had penned; largely influenced by artists like Little Richard and Elvis Presley.Following The Decibels disbandment, Seger joined another local band known as The Town Criers, where he acted as the front-man. Despite mostly performing covers of songs, The Town Criers gained a following from the locals. After its release in 1963, Seger claimed that him along with the rest of The Town Criers listened to Live at the Apollo religiously, and as The Beatles became more popular in the United States, Seger and The Town Criers would cite them as a major influence as well.Although The Town Criers found moderate success while touring locally, Seger–after meeting the musician Doug Brown and his backing band The Omens–had left The Town Criers for another band with a larger following. Rather than being a front-man, however, Seger mainly worked on the instrumentation aspect of the group; only doing lead vocals on a handful of songs. Just like with The Town Criers, Seger along with the Omens recorded a handful of singles, including “TGIF” and “The Battle of the Yellow Beret” (The group would then get threatened with a lawsuit over the latter, which was an uncredited parody of the song “Ballad of the Green Berets”). While recording with The Omens (whom would later re-title themselves as the Beach Bums), Seger met Edward “Punch” Andrews, a producer that would continue to work with Seger long into his solo career.After several disputes and not being able to record the single “East Side Story” with the rest of the group, Seger officially left the Omens. Signing to Hideout Records, Seger formed the Last Heard and released the single where it was met with commercial success, where he was offered his first contract with Cameo-Parkway Records. With the Last Heard, Seger would release several more singles which contained a psychedelic sound, which was dominating the world at the time. Cameo-Parkway Records then abruptly went out of business, and caused Seger and the rest of the band to search for a new label to sign to. Ultimately, Seger went with Capitol Records, where the band would undergo some slight changes, such as their name, which was updated to “The Bob Seger System”.The Bob Seger System released its first single, “2 + 2 = ?”, an protest song advocating against the Vietnam War. The single proved to be a commercial success, making the Canadian charts as well as becoming radio staples around the country. The Bob Seger System released several singles afterward along with several albums, but none of them were met with the same amount of acclaim, which ultimately led to the dissolution of the group and Seger dropping out of the music industry temporarily to pursue his education.Seger then attempted once again to become a star in the industry in 1971, releasing an all solo and acoustic album, Brand New Morning, which also was commercially unsuccessful and led to him leaving Capitol Records. In search for a band, Seger met with David Teegarden and Skip Knapé of Teegarden & Van Winkle. The trio quickly got along and began working on an album together, eventually releasing Smokin' O.P.’s. Gathering several more members, the trio now had a full band and then released Back in ‘72, which contained one of Seger’s most acclaimed songs.After the band unfortunately fell into obscurity, Seger left the group after several failed attempts of trying to make a name for themselves and later in 1974, formed The Silver Bullet Band. With The Silver Bullet Band, Seger would reach a peak in his career, creating several hit songs like “Night Moves”, “Hollywood Nights” and “Still the Same”–all of which were released over the course of several years. These songs launcehd Seger and the Silver Bullet Bands into rock and roll stars, and allowed them to connect with more musicians. In 1980, Seger and the Silver Bullet Band released Against the Wind. While its titular track was released to critical and commercial acclaim, the album itself didn’t. Throughout the rest of the 1980s and 1990s, Seger would release a handful of solo and collaborative efforts, but none of which were ever held in such high regard like the aforementioned ones.Bob Seger now is retrospectively revered as an American musicianal icon, recieving a star on the Hollywood Walk of Fame, being inducted into the Songwriters Hall of Fame, winning 1 GRAMMY award and nominated 7 additional times, and having a day dedicated to him in Lincoln Park, Michigan. Seger along with the Silver Bullet Band have also been inducted into the Michigan Rock and Roll Legends Hall of Fame.",48
168,16698,Bon Jovi,"Bon Jovi is an American rock band from Sayreville, New Jersey. Formed in 1983, Bon Jovi consists of lead singer and namesake Jon Bon Jovi, pianist and keyboard player David Bryan, lead guitarist Phil X, and drummer Tico Torres.They are one of the world’s best-selling bands of all time, having sold more than 130 million records worldwide and performed more than 2700 concerts in over 50 countries for more than 34 million fans.Bon Jovi was inducted into the UK Music Hall of Fame in 2006. The band was also honored with the Award of Merit at the American Music Awards in 2004, and as songwriters and collaborators, Jon Bon Jovi and Richie Sambora were inducted into Songwriters Hall of Fame in 2009.The band was inducted into the Rock & Roll Hall of Fame in 2018.",230
169,65299,Jon Bon Jovi,"Best known as the founder and frontman of rock band Bon Jovi, Jon Bon Jovi, is an American singer-songwriter, record producer, philanthropist and actor.During his career, he has released two solo albums and 13 studio albums with the band, which to date have sold over 130 million albums worldwide. He was also inducted into the Songwriters' Hall of Fame in 2009.",25
170,1056349,GoodApolloIV,?,191
171,1783163,Irrelevant Cabbage,?,223
172,317426,Anastacia,"Anastacia Lyn Newkirk (born September 17, 1968), known simply as Anastacia, is an American singer-songwriter, producer and former dancer. She is best known for her eclectic pop music of the early 2000s which had a significant impact in Europe and Oceania. Her first two albums “Not That Kind” (2000) and “Freak of Nature” (2001) were released in quick succession to major success. Known for her powerful mezzo-soprano voice and her small stature of 5 feet 2 inches (157 cm), she has been dubbed “the little lady with the big voice”.She has sold over 52 million records worldwide and has topped the U.S. dance chart on two separate occasions.",31
173,187502,Paramount Pictures,Paramount is a streaming service and company.,2
174,591439,Quessswho,?,0
175,38364,Alex Woodard,"Singer-songwriter and Hay House author Alex Woodard has toured nationally behind five critically-acclaimed albums, earning prestigious industry nods and sharing the stage with some of today’s most popular acts. His book/album package For The Sender features his story of release and redemption woven through songs written about real-life letters. When he’s not surfing in his beach town north of San Diego, Alex lives with a big dog and bigger horse in the mountains of Idaho.",1
176,43259,Boney M.,"Boney M. is a Euro-Caribbean vocal group created by German record producer Frank Farian. Originally based in West Germany, the four original members of the group’s official line-up were Liz Mitchell and Marcia Barrett from Jamaica, Maizie Williams from Montserrat and Bobby Farrell, a performing-artist from Aruba. The group was formed in 1976 and achieved popularity during the disco era of the late 1970s. Since the 1980s, various line-ups of the band have performed with different personnel.The band has sold around 100 million records worldwide and is known for huge international hits such as “Daddy Cool”, “Ma Baker”, “Sunny”, “Rasputin”, “Mary’s Boy Child – Oh My Lord” and “Rivers of Babylon”.",29
177,1451,Ras Kass,"Ras Kass is an American rapper and part of the super group The HRSMN along with Canibus, Killah Priest and Kurupt. He was born in Watts, California on September 26, 1973.Ras Kass burst onto the scence in hip-hop with his debut independent single release “Remain Anonymous” in 1994, equally independent in content; advocating independent artistry.It earned him a Hip-Hop Quotable in The Source Magazine.",318
178,115216,Bonnie Raitt,"Bonnie Lynn Raitt (Born November 8, 1949) is a country blues singer and guitarist. Born in Burbank, California, she’s the daughter of Broadway musician John Raitt. She’s been recording since 1971 and has released over 16 albums since then, won 10 Grammy awards and been inducted into the Rock and Roll Hall of Fame.She’s known for her blues guitar work and distinctive blues-influenced vocals.",23
179,22416,Ray Charles,"Raymond Charles Robinson was born on September the 23th 1930 in Georgia. He was a singer, songwriter, musician and composer, better known as Ray Charles. Nicknamed ‘The Genius’ and ‘The High Priest of Soul’, Ray became one of the pioneers of soul music.Ray Charles was able to combine numbers of styles such as rhythm and blues, gospel, blues and the influences from jazz and country were hearable in his music. He is listed as number two in the “100 Greatest Singers of All Time” the Rolling Stone Magazine released in November 2008.Other artists have praised Ray Charles too for his influence in the music world. Frank Sinatra called Charles “the only true genius in show business” and Billy Joel said: “This may sound like sacrilege, but I think Ray Charles was more important than Elvis Presley”.Ray Charles died in 2004 from an acute liver disease at the age of 73.His most famous songs:“I Got A Woman”“Hit the Road Jack”“Georgia On My Mind”“Unchain My Heart”“What I’d Say”“I Can’t Stop Loving You”",62
180,222679,Boz Scaggs,"Boz Scaggs is an American singer, songwriter, and guitarist. Born June 8th, 1944, in Canton, Ohio, Boz was the son of a traveling salesman who would first settle the family in McAlester, Oklahoma, then to Plano, Texas. Boz attended a private school in Dallas, where a friend gave him the nickname “Bosley”, which would then form into his current name, “Boz”.Boz started learning the art of guitar playing at age 12. He would then meet Steve Miller, a fellow guitarist who would go on to become the leader of the Steve Miller Band. At this time, Scaggs and Miller played in bands such as the Ardells and the Fabulous Knight Trains. This time period would see the beginning of Scagg’s music career.Scaggs left school and traveled in the United States, London, and Sweden. Scaggs played in several different bands as he traveled, yet the music he made did not meet desired sales or reach. In 1972, Scaggs signed with Columbia Records, after the release of his albums My Time and Moments. His first two Columbia albums were modest sellers and seeking a new more soulful direction his record company brought in former Motown producer Johnny Bristol for 1974’s Slow Dancer album.In 1976, utilizing session musicians who later formed Toto, he recorded Silk Degrees with Joe Wissert on production. The album, which received a Grammy nomination for album of the year and a further nomination for Wissert as Producer of The Year, reached #2 on the US Billboard 200, and #1 in a number of other countries, spawning four hit singles: “It’s Over”, “Lowdown”, “What Can I Say”, and “Lido Shuffle”, as well as the poignant ballad “We’re All Alone”, later recorded by Rita Coolidge and Frankie Valli. “Lowdown” sold over one million copies in the US and won the Grammy Award for Best R&B Song.Boz Scaggs has been an inspiring figure in the fields of Blue-eyed soul, rock, blues rock, soft rock, and jazz-rock. He continues to pursue his passion in these genres, while still serving as a pillar of support to many, many bands.",14
181,358979,Bosson,"Staffan Olsson (born 21 February 1969),better known by his stage name Bosson, is a Swedish singer-songwriter.He became widely known in Europe and abroad after the release of the song “One in a Million”, the title track of the film  “Miss Congeniality”.Ollson’s passion for music was passed on from his grandfather on his mother’s side and his brothers. Relatives played various instruments, brought recordings. On his 12th birthday, Staffan received a guitar from his grandfather.After graduation, he joined the Elevate music group, in which he gained his first popularity.Further in 1996, Staffan left the band for a solo career and from that moment he acquired a new name “Bosson”. His stage name comes from the fact that his father’s first name is Bo – hence he is Bo’s sonIn 1997 he recorded his first song Baby Don’t Cry and the MNW label even liked it, and soon Britney Spears notices him. With a pop star, whom the Swedish musician referred to as a “modest and amazing girl,” he toured America. She invited him to a joint tour of the USA and he opened for her.In 1999, with the assistance of the record company Music Network Records Group AB, Bosson released his debut album “The Right Time”. The release was accompanied by a comment that the musician“I have put my soul and creativity into this important and iconic work and I hope that the listeners will appreciate it.”A breakthrough in Bosson’s creative biography occurred with the album “One in a Million”, which, in addition to the hit of the same name, included “I Believe”, “Over the Mountains”. However, all the songs of the record faded against the background of the world recognition of the title track.Without delaying for a long time, Bosson releases another album – “Rockstar” – in the style of dance-pop. Fans had to wait 4 years for the next one. In the interim, so as not to be forgotten, the singer presented the collection “The Best”.In 2006, the single “You” was released from the new album “Future’s Gone Tomorrow / Life Is Here Today”. The album itself was released a year later. The Russian-language version of the song “I Can Feel Love” and performed by Bosson in a duet with Lolita, got into rotation on Russian Radio.The last studio album was released in 2013, “Best of 11-Twelve”.On his Facebook page, Bosson announced the release of the first single in his native language in the last 16 years, “Vi borde andas samma luft”, thanked fans for their supportAlbums1999 – «The Right Time»2001 – «One In A Million»2003 – «Rockstar»2007 – «Future’s Gone Tomorrow / Life Is Here Today»2013 – «Best of 11-Twelve»Collections2005 – The Best2009 – One In A Million (The Hit Collection)2010 – The Best Collection",1
182,20663,Boston,"Boston is an American rock band from Boston, Massachusetts that achieved its most notable successes during the 1970s and 1980s. Centered on guitarist, keyboardist, songwriter, and producer Tom Scholz, the band is a staple of classic rock radio playlists.Boston’s best-known works include the songs “More Than a Feeling”, “Peace of Mind”, “Foreplay/Long Time”, “Rock and Roll Band”, “Smokin'”, “Don’t Look Back” and “Amanda.”They have sold over 31 million albums in the United States, of which 17 million are their self-titled debut album and 7 million are their second album, Don’t Look Back.",54
183,196943,Genius English Translations,Click here to learn how to translate songs on Genius!Please always tag your translation with “English Translation” and don’t shell your English translation pages! They will be deleted.Please keep the following in mind:Do not translate if you are not fluent in both languages.Do not copy translations from other sites or use any sort of online translator for the full text.Feel free to reach out to Pete or Daktar if you have any questions.,424
184,647091,Ej Jackson,"EJ Jackson is an R&B singer and pianist whose music is deeply rooted in the rich traditions of gospel. Drawing inspiration from the likes of John Legend, EJ masterfully combines pensive lyricism with a flawless vocal tone that captivates audiences. With over 3 million independent streams to his name, EJ Jackson is not just a musician; he is a storyteller, weaving personal experiences and universal themes into his music.He has toured major cities such as Chicago, Los Angeles, and Las Vegas, making a significant mark in the music scene. His collaborations read like a who’s who of the industry; he has recorded alongside multi-platinum recording artist Twista, 7x GRAMMY® nominee BJ The Chicago Kid, GRAMMY® and EMMY® Award winner/music director extraordinaire Adam Blackstone, duet partner Def Jam Recordings artist/GRAMMY® winner Susan Carol, and more showcasing his versatility and talent.As a proud member of the GRAMMY® Recording Academy, he continues to push the boundaries of his craft, reflecting the depth of his passion for music.",2
185,240079,Bread,"Bread was a soft rock band from Los Angeles, California, formed in 1968 by David Gates, Jimmy Griffin, and Robb Royer. In 1969, Mike Botts joined as the drummer, and Royer was replaced by Larry Knechtel in 1971. They had several hits between 1970-1977, with 13 songs charting on the Billboard Hot 100.",18
186,238040,flor,"Flor (stylistically known as flor) is an alternative band from Oregon, USA.Formed in 2014, the band includes Zach Grace (lead vocals/guitar), McKinley Kitts (lead guitar), Dylan Bauld (bass guitar) and Kyle Hill (drums).Their debut album ‘come out. you’re hiding’ was released on May 19th 2017, two years after their first self-released EP ‘Sights & Sounds’.In June 2016, flor was signed onto the popular indie label Fueled By Ramen.",65
187,1052,Britney Spears,"Britney Jean Spears (born December 2, 1981) is an American singer and actress. Born in McComb, Mississippi, and raised in Kentwood, Louisiana, she performed acting roles in stage productions and television shows (such as The Mickey Mouse Club) as a child before signing with Jive Records in 1997. Spears’s first and second studio albums, …Baby One More Time  and Oops!… I Did It Again, became international successes, with the former becoming the best-selling album by a teenage solo artist. Title tracks “…Baby One More Time” and “Oops!… I Did It Again” broke international sales records, with the former reaching number one in nearly every country it charted in. In 2001, Spears released her self-titled third studio album, Britney, and played the starring role in the film Crossroads (2002). She assumed creative control of her fourth studio album, In the Zone, which yielded the worldwide success of the single “Toxic.”In 2007, Spears’s much-publicized personal issues sent her career into hiatus. Her fifth studio album, Blackout, was released later that year, and spawned hits such as “Gimme More” and “Piece of Me”. Her erratic behavior and hospitalizations continued through the following year, at which point she was placed under a conservatorship in February 2008, which was terminated on November 12, 2021 after almost 14 years. Spears’s sixth studio album, Circus, included global chart-topping lead single “Womanizer”. Its supporting tour “The Circus Starring Britney Spears” was one of the highest-grossing global concert tours in 2009. Later that October, “3”, from The Singles Collection became Spears’s third single to reach number one on the Billboard Hot 100. Her seventh studio album, Femme Fatale, became her first to yield three top-ten singles in the United States: “Hold It Against Me”, “Till the World Ends” and “I Wanna Go”. She also served as a judge during the second season of the American version of The X Factor. After leaving her label of many years and joining RCA Records, Spears’s eponymous eighth studio album Britney Jean was released in 2013; it spawned the top 15 hit “Work Bitch”; however, it became the lowest-selling record of her career. Later that year, Spears began her debut residency Britney: Piece of Me at The AXIS at Planet Hollywood Resort & Casino in Las Vegas. In 2015 and 2017, the four-year show won the Best of Las Vegas award and became one of the most successful residencies of the area. It was later adapted as two international arena concert tours.Spears was established as a pop icon and credited with influencing the revival of teen pop during the late 1990s. She became the ‘best-selling teenaged artist of all time’ and garnered honorific titles including the “Princess of Pop”. Her work has earned her numerous awards and accolades, including a Grammy Award, six MTV Video Music Awards including the Lifetime Achievement Award, nine Billboard Music Awards, and a star on the Hollywood Walk of Fame. In 2009, Billboard ranked her as the 8th overall Artist of the Decade, and also recognized her as the best-selling female artist of the first decade of the 21st century, as well as the fifth overall. The Recording Industry Association of America (RIAA) named Spears as the eighth top-selling female artist in the United States, with 34 million certified albums. Nielsen SoundScan ranked her the tenth best-selling digital artist of the country, with more than 28.6 million digital singles as of January 2012. She has sold over 100 million albums worldwide and over 100 million singles, making her one of the best-selling music artists of all time. Rolling Stone recognized her instant success as one of the Top 25 Teen Idol Breakout Moments of all time and “…Baby One More Time” as the greatest debut single of all time, while VH1 ranked her eleventh on their “100 Greatest Women in Music” list in 2012, and Billboard named her the sexiest woman in music. Forbes reported that Spears was the highest paid female musician of 2012, with earnings of $58 million, having last topped the list in 2002.",1124
188,2020163,B. Jordan,?,1
189,169143,Radio Hamburg,"Radio Hamburg ist ein privater Radiosender, der am 31. Dezember 1986 als erster lizenzierter Privatfunkveranstalter Hamburgs auf Sendung ging.",0
190,35247,Virgil,?,0
191,60112,Hella Maze,?,0
192,1021644,FairyMan,?,0
193,523216,Scott Bradlee’s Postmodern Jukebox,"Postmodern Jukebox is a project by New York musician Scott Bradlee, which records popular modern songs (usually from the 2000s and 2010s) as if they were old school music, usually jazz and swing. Their YouTube channel has amassed over 500 million views and 2 million subscribers in just 5 years.",25
194,19041,Bruce Springsteen,"Bruce Springsteen is a rock ‘n’ roll icon from the great state of New Jersey. Nicknamed “The Boss,” he’s known for spirited sax-powered anthems about working-class people making their way in the world. Backed by the trusty E Street Band, he’s sold more than 120 million records, won numerous awards (including 20 Grammys and an Oscar), sold out stadiums around the globe, and earned a place alongside his teenage heroes in the Rock and Roll Hall of Fame.Although he’s a living legend who ranks among the most important artists in rock history, Springsteen wasn’t an overnight success. Around the time of his first album, 1973’s Greetings from Asbury Park, N.J., he was dismissed as just another “new Dylan""—some scruffy folk singer with a decent vocabulary looking to follow in Bob’s footsteps. In the decade that followed, Springsteen proved himself to be much more.His breakthrough came with his third album, 1975’s Born to Run. The record hit No. 3 on the Billboard 200 and landed the singer-songwriter on the cover of both Time and Newsweek. Bruce nabbed his first chart-topping album five years later with The River, and in 1984, he went global with Born in the U.S.A., a critical and commercial smash that produced seven Top 10 singles.With its mix of upbeat rock ‘n’ roll and hard-hitting lyrics about unemployment, racism, and the collapse of the American dream, Born in the U.S.A. captures much of what makes Springsteen such a unique artist. More than 30 years later, he remains a spokesman for baby boomers and a hero to young rock fans looking for an example of a guy who’s never sold out or phoned it in. He speaks truth to power—then jumps up on the piano and cues the sax solo.To this day, the Boss gives three-hour concerts that typically end with him inviting fans onstage to groove along to “Dancing In the Dark,” one of his ‘80s favorites. Many have called on him to run for president, but don’t expect him to quit his day job.",267
